CHROMOSOME	START_POS	END_POS	STRAND	GENE	OVERLAP
chr2	279557	288091	-	ALKAL2	Y
chr2	316283	337054	+	LINC01865	Y
chr2	490946	492655	-	LINC01874	Y
chr2	495812	496636	+	LOC100996637	Y
chr2	545804	546667	+	LINC01875	Y
chr2	558200	562092	+	LOC105373352	Y
chr2	663877	677406	-	TMEM18	Y
chr2	779839	868426	-	LINC01115	Y
chr2	900215	905451	-	LINC01939	Y
chr2	949634	951392	-	SNTG2-AS1	Y
chr2	950848	1367612	+	SNTG2	Y
chr2	1413462	1543671	+	TPO	Y
chr2	1551929	1554555	+	LOC102723730	Y
chr2	1631886	1744515	-	PXDN	Y
chr2	1789112	2331275	-	MYT1L	Y
chr2	2319231	2327108	+	MYT1L-AS1	Y
chr2	2895047	3126026	-	LINC01250	Y
chr2	3188924	3377818	-	EIPR1	Y
chr2	3379674	3479571	+	TRAPPC12	Y
chr2	3497365	3519531	-	ADI1	Y
chr2	3531812	3558333	-	RNASEH1	Y
chr2	3558385	3561750	+	RNASEH1-AS1	Y
chr2	3575259	3580920	+	RPS7	Y
chr2	3594831	3644644	+	COLEC11	Y
chr2	3658199	3702670	+	ALLC	Y
chr2	3703574	3848008	+	DCDC2C	Y
chr2	3957655	3974032	-	LINC01304	Y
chr2	3974160	3975280	+	LOC105373394	Y
chr2	4628217	4656222	-	LINC01249	Y
chr2	5634140	5691118	-	LINC01248	Y
chr2	5692383	5701385	+	SOX11	Y
chr2	5810635	5812596	-	LINC01810	Y
chr2	5932686	5980218	+	SILC1	Y
chr2	5974661	5974732	+	MIR7158	Y
chr2	5981977	5988232	+	LOC400940	Y
chr2	6366009	6375422	-	LINC01247	Y
chr2	6626108	6634706	-	LINC01246	Y
chr2	6649106	6650519	-	MIR7515HG	Y
chr2	6650372	6650439	+	MIR7515	Y
chr2	6729167	6770311	-	LINC00487	Y
chr2	6828553	6840464	-	NRIR	Y
chr2	6840552	6865819	-	CMPK2	Y
chr2	6877776	6898239	+	RSAD2	Y
chr2	6912275	6918682	-	GRASLND	Y
chr2	6917411	7076367	+	RNF144A	Y
chr2	7062726	7077880	-	LOC101929452	Y
chr2	7421260	7450250	+	LOC100506274	Y
chr2	7886766	7899655	-	LOC101929551	Y
chr2	7922424	7976814	-	LINC00298	Y
chr2	8007770	8328419	-	LINC00299	Y
chr2	8559832	8583792	-	LINC01814	Y
chr2	8670983	8681863	-	ID2-AS1	Y
chr2	8682055	8684461	+	ID2	Y
chr2	8721080	8837613	-	KIDINS220	Y
chr2	8852689	9003684	-	MBOAT2	Y
chr2	9206764	9405683	+	ASAP2	Y
chr2	9403475	9423528	-	ITGB1BP1	Y
chr2	9423536	9473110	+	CPSF3	Y
chr2	9474550	9489727	+	IAH1	Y
chr2	9488485	9555830	-	ADAM17	Y
chr2	9583966	9630997	-	YWHAQ	Y
chr2	9843441	9934416	+	TAF1B	Y
chr2	9951692	10002277	+	GRHL1	Y
chr2	10041552	10043401	-	LOC101929882	Y
chr2	10043549	10054836	+	KLF11	Y
chr2	10056798	10080411	-	CYS1	Y
chr2	10122738	10211010	+	RRM2	Y
chr2	10192613	10192671	-	MIR4261	Y
chr2	10302903	10427603	+	HPCAL1	Y
chr2	10439967	10448327	-	ODC1	Y
chr2	10446713	10446849	-	SNORA80B	Y
chr2	10449727	10455552	+	ODC1-DT	Y
chr2	10570753	10689975	-	NOL10	Y
chr2	10690009	10692095	+	RN7SL832P	Y
chr2	10721629	10785110	+	ATP6V1C2	Y
chr2	10783390	10837712	-	PDIA6	Y
chr2	10878266	10885118	+	LINC01954	Y
chr2	10911933	10914225	+	KCNF1	Y
chr2	11099850	11132176	-	FLJ33534	Y
chr2	11133127	11151317	+	C2orf50	Y
chr2	11155371	11178872	+	SLC66A3	Y
chr2	11179758	11345437	-	ROCK2	Y
chr2	11393980	11403077	+	LINC00570	Y
chr2	11444374	11466177	-	E2F6	Y
chr2	11534044	11642788	+	GREB1	Y
chr2	11540604	11540677	-	MIR4429	Y
chr2	11658177	11670195	-	NTSR2	Y
chr2	11677543	11827407	+	LPIN1	Y
chr2	11767443	11767525	+	MIR548S	Y
chr2	11836932	11836986	-	MIR4262	Y
chr2	12007115	12578348	+	MIR3681HG	Y
chr2	12199129	12199201	+	MIR3681	Y
chr2	12716871	12742732	+	TRIB2	Y
chr2	12737366	12737444	+	MIR3125	Y
chr2	12966781	13007013	-	LOC100506474	Y
chr2	14228873	14400958	-	LINC00276	Y
chr2	14632716	14651916	+	LRATD1	Y
chr2	15166915	15561334	-	NBAS	Y
chr2	15591867	15631101	+	DDX1	Y
chr2	15690781	15718961	+	LINC01804	Y
chr2	15920398	15936018	+	MYCNUT	Y
chr2	15936264	15941685	-	MYCNOS	Y
chr2	15940549	15947003	+	MYCN	Y
chr2	16050426	16085689	+	GACAT3	Y
chr2	16549461	16665834	-	CYRIA	Y
chr2	17510583	17530414	-	RAD51AP2	Y
chr2	17539971	17656439	+	VSNL1	Y
chr2	17663811	17753829	-	SMC6	Y
chr2	17753868	17788946	+	GEN1	Y
chr2	17816459	17817798	+	MSGN1	Y
chr2	17877846	17932958	+	KCNS3	Y
chr2	18554722	18560653	-	RDH14	Y
chr2	18554722	18589580	-	NT5C1B-RDH14	Y
chr2	18562870	18589569	-	NT5C1B	Y
chr2	18986450	19026971	-	LINC01376	Y
chr2	19348428	19348505	+	MIR4757	Y
chr2	19351484	19358623	-	OSR1	Y
chr2	19868853	19885047	+	LINC00954	Y
chr2	19896630	19901983	-	TTC32	Y
chr2	19910265	19990105	-	WDR35	Y
chr2	19990203	20004806	+	LOC101928222	Y
chr2	19992051	20012668	-	MATN3	Y
chr2	20032649	20051628	-	LAPTM4A	Y
chr2	20200796	20225433	-	SDC1	Y
chr2	20248712	20352253	-	PUM2	Y
chr2	20447073	20449440	+	RHOB	Y
chr2	20478624	20501524	-	LOC107985856	Y
chr2	20590774	20592548	-	HS1BP3-IT1	Y
chr2	20617817	20651098	-	HS1BP3	Y
chr2	20667143	20679241	+	GDF7	Y
chr2	20684013	20823130	-	LDAH	Y
chr2	21001428	21044073	-	APOB	Y
chr2	21123967	21144368	+	TDRD15	Y
chr2	21687433	21710652	-	LINC01822	Y
chr2	22536478	22538287	+	LINC01884	Y
chr2	23385178	23708606	+	KLHL29	Y
chr2	23748663	23927123	-	ATAD2B	Y
chr2	23940462	24004909	+	UBXN2A	Y
chr2	24010084	24026775	+	MFSD2B	Y
chr2	24029335	24047426	-	WDCP	Y
chr2	24049740	24063680	+	FKBP1B	Y
chr2	24067585	24076326	-	SF3B6	Y
chr2	24076832	24169638	+	FAM228B	Y
chr2	24077432	24085215	-	TP53I3	Y
chr2	24114808	24123334	-	PFN4	Y
chr2	24175052	24191698	+	FAM228A	Y
chr2	24202863	24360536	-	ITSN2	Y
chr2	24491253	24770701	+	NCOA1	Y
chr2	24789727	24793391	-	PTRHD1	Y
chr2	24793114	24822376	+	CENPO	Y
chr2	24819169	24920237	-	ADCY3	Y
chr2	24943635	24972094	-	DNAJC27	Y
chr2	24972111	25039696	+	DNAJC27-AS1	Y
chr2	25042075	25159135	+	EFR3B	Y
chr2	25160852	25168851	-	POMC	Y
chr2	25204312	25209202	+	LINC01381	Y
chr2	25227876	25342483	-	DNMT3A	Y
chr2	25328639	25328721	-	MIR1301	Y
chr2	25377242	25673674	-	DTNB	Y
chr2	25733752	25878487	-	ASXL2	Y
chr2	25926597	25982497	-	KIF3C	Y
chr2	26034083	26137454	+	RAB10	Y
chr2	26173087	26189663	+	GAREM2	Y
chr2	26190634	26244632	-	HADHA	Y
chr2	26244747	26290465	+	HADHB	Y
chr2	26308174	26346789	-	ADGRF3	Y
chr2	26346142	26395885	+	SELENOI	Y
chr2	26401919	26456711	+	DRC1	Y
chr2	26457202	26558756	-	OTOF	Y
chr2	26562586	26579524	+	FAM166C	Y
chr2	26581204	26641366	-	CIB4	Y
chr2	26692721	26733419	+	KCNK3	Y
chr2	26764283	26781231	+	SLC35F6	Y
chr2	26786014	26794587	+	CENPA	Y
chr2	26848131	26950351	+	DPYSL5	Y
chr2	26970636	27027219	+	MAPRE3	Y
chr2	26984771	27014588	-	MAPRE3-AS1	Y
chr2	27032964	27041694	+	TMEM214	Y
chr2	27049682	27050264	-	AGBL5-AS1	Y
chr2	27051422	27070622	+	AGBL5	Y
chr2	27070473	27071654	-	OST4	Y
chr2	27078614	27086397	+	EMILIN1	Y
chr2	27086771	27100762	+	KHK	Y
chr2	27099352	27119127	-	CGREF1	Y
chr2	27123814	27130812	+	ABHD1	Y
chr2	27130755	27134675	-	PREB	Y
chr2	27136848	27139410	-	PRR30	Y
chr2	27149003	27156974	+	TCF23	Y
chr2	27199586	27212307	-	SLC5A6	Y
chr2	27212359	27217182	+	ATRAID	Y
chr2	27217368	27243943	+	CAD	Y
chr2	27253683	27275346	-	SLC30A3	Y
chr2	27275432	27281498	+	DNAJC5G	Y
chr2	27282428	27307435	+	TRIM54	Y
chr2	27307399	27308445	-	UCN	Y
chr2	27309491	27323097	-	MPV17	Y
chr2	27325848	27357034	-	GTF3C2	Y
chr2	27335541	27337803	+	GTF3C2-AS1	Y
chr2	27364351	27370457	-	EIF2B4	Y
chr2	27370495	27377533	+	SNX17	Y
chr2	27377235	27380734	-	ZNF513	Y
chr2	27381198	27409591	-	PPM1G	Y
chr2	27392622	27393576	-	FTH1P3	Y
chr2	27427789	27442257	+	NRBP1	Y
chr2	27442365	27446481	+	KRTCAP3	Y
chr2	27444376	27489743	-	IFT172	Y
chr2	27491882	27495200	-	FNDC4	Y
chr2	27496838	27523683	+	GCKR	Y
chr2	27576521	27582722	+	C2orf16	Y
chr2	27582968	27623215	+	ZNF512	Y
chr2	27625637	27629012	-	CCDC121	Y
chr2	27629049	27651511	+	GPN1	Y
chr2	27650809	27663840	-	SUPT7L	Y
chr2	27663470	27694980	+	SLC4A1AP	Y
chr2	27705785	27715732	-	LINC01460	Y
chr2	27716122	27739287	+	LOC105374378	Y
chr2	27771716	27779741	+	MRPL33	Y
chr2	27781363	27890396	-	RBKS	Y
chr2	27888708	28338900	+	BABAM2	Y
chr2	27889455	27891114	-	BABAM2-AS1	Y
chr2	27996366	27996449	+	MIR4263	Y
chr2	28148555	28206961	-	LOC100505736	Y
chr2	28307690	28310459	-	LOC100505716	Y
chr2	28384408	28394672	-	FLJ31356	Y
chr2	28392857	28417317	+	FOSL2	Y
chr2	28496059	28644142	+	PLB1	Y
chr2	28709049	28736205	-	LOC100505774	Y
chr2	28751747	28802940	+	PPP1CB	Y
chr2	28810833	28850609	+	SPDYA	Y
chr2	28849820	28870309	-	TRMT61B	Y
chr2	28894666	28948219	+	WDR43	Y
chr2	28913661	28913750	+	SNORD92	Y
chr2	28927066	28927144	+	SNORD53	Y
chr2	28927982	28928060	+	SNORD53B	Y
chr2	28981297	29052230	+	TOGARAM2	Y
chr2	29061694	29074523	-	PCARE	Y
chr2	29097675	29174715	+	CLIP4	Y
chr2	29192773	29921586	-	ALK	Y
chr2	29474733	29475377	-	LOC105374389	Y
chr2	30147006	30160533	+	YPEL5	Y
chr2	30187433	30187566	+	SNORA10B	Y
chr2	30231533	30260028	+	LBH	Y
chr2	30346645	30350158	+	LINC01936	Y
chr2	30447245	30644225	+	LCLAT1	Y
chr2	30722770	30807446	-	CAPN13	Y
chr2	30910466	31138440	-	GALNT14	Y
chr2	31173055	31233957	-	CAPN14	Y
chr2	31234151	31269451	+	EHD3	Y
chr2	31334320	31414742	-	XDH	Y
chr2	31522479	31580938	-	SRD5A2	Y
chr2	31793820	31803980	-	LINC01946	Y
chr2	31861302	32010764	-	MEMO1	Y
chr2	32011648	32039805	-	DPY30	Y
chr2	32063555	32157637	+	SPAST	Y
chr2	32165840	32224379	+	SLC30A6	Y
chr2	32224448	32265743	-	NLRC4	Y
chr2	32277903	32316594	+	YIPF4	Y
chr2	32357027	32618898	+	BIRC6	Y
chr2	32532152	32532246	+	MIR558	Y
chr2	32557520	32574818	-	BIRC6-AS2	Y
chr2	32628049	32821051	+	TTC27	Y
chr2	32635254	32635331	+	MIR4765	Y
chr2	32825432	32937203	+	LINC00486	Y
chr2	32946952	33399508	+	LTBP1	Y
chr2	33418515	33418564	+	MIR4430	Y
chr2	33436347	33564731	+	RASGRP3	Y
chr2	33555044	33569430	-	RASGRP3-AS1	Y
chr2	33583660	33599362	-	FAM98A	Y
chr2	33706885	34297746	+	LINC01317	Y
chr2	33726060	33728217	-	MYADML	Y
chr2	34067225	34069550	+	LINC01318	Y
chr2	34677556	34722563	+	LINC01320	Y
chr2	35471404	35471486	+	MIR548AD	Y
chr2	36354748	36355570	-	CRIM1-DT	Y
chr2	36355777	36551135	+	CRIM1	Y
chr2	36552260	36598168	-	FEZ2	Y
chr2	36696689	36814794	+	VIT	Y
chr2	36837697	36966536	-	STRN	Y
chr2	36980894	37084372	-	HEATR5B	Y
chr2	37084517	37099244	+	GPATCH11	Y
chr2	37099209	37156980	-	EIF2AK2	Y
chr2	37167819	37196087	-	SULT6B1	Y
chr2	37196495	37216193	+	CEBPZOS	Y
chr2	37201612	37231596	-	CEBPZ	Y
chr2	37231630	37271365	+	NDUFAF7	Y
chr2	37250502	37324833	-	PRKD3	Y
chr2	37344629	37373322	+	QPCT	Y
chr2	37641943	37672949	-	CDC42EP3	Y
chr2	37826246	37875863	-	LINC00211	Y
chr2	37925286	38067138	+	RMDN2	Y
chr2	37950333	38036341	-	RMDN2-AS1	Y
chr2	38067509	38076151	-	CYP1B1	Y
chr2	38131104	38181851	+	CYP1B1-AS1	Y
chr2	38293956	38378584	-	ATL2	Y
chr2	38431293	38433573	+	LINC01883	Y
chr2	38458637	38515740	-	LINC02613	Y
chr2	38561968	38602928	-	HNRNPLL	Y
chr2	38666113	38734765	+	GALM	Y
chr2	38743598	38751494	-	SRSF7	Y
chr2	38778209	38785002	+	GEMIN6	Y
chr2	38797730	38875934	-	DHX57	Y
chr2	38875961	38882709	+	MORN2	Y
chr2	38889874	38975452	+	ARHGEF33	Y
chr2	38959287	38960344	-	LOC375196	Y
chr2	38981548	39124868	-	SOS1	Y
chr2	39168044	39243983	-	CDKL4	Y
chr2	39249265	39437285	-	MAP4K3	Y
chr2	39437415	39601344	+	MAP4K3-DT	Y
chr2	39665497	39717963	+	TMEM178A	Y
chr2	39736059	39779276	-	THUMPD2	Y
chr2	39917633	40255209	+	SLC8A1-AS1	Y
chr2	40094523	40512435	-	SLC8A1	Y
chr2	41877554	41894046	+	LINC01913	Y
chr2	41931598	41933723	-	LINC01914	Y
chr2	41935367	41953806	-	C2orf91	Y
chr2	42048020	42058516	+	PKDCC	Y
chr2	42142434	42170231	-	EML4-AS1	Y
chr2	42169352	42332548	+	EML4	Y
chr2	42335558	42361217	-	COX7A2L	Y
chr2	42442016	42493982	-	KCNG3	Y
chr2	42494568	42756947	+	MTA3	Y
chr2	42762498	42764261	-	OXER1	Y
chr2	42767088	42792583	-	HAAO	Y
chr2	43027852	43039543	-	LINC01819	Y
chr2	43097745	43102445	-	LINC02580	Y
chr2	43222401	43226606	-	ZFP36L2	Y
chr2	43227210	43228855	+	LINC01126	Y
chr2	43230835	43596046	-	THADA	Y
chr2	43637259	43767987	+	PLEKHH2	Y
chr2	43675150	43676429	-	C1GALT1C1L	Y
chr2	43774038	43828319	+	DYNC2LI1	Y
chr2	43812471	43838839	-	ABCG5	Y
chr2	43838970	43882988	+	ABCG8	Y
chr2	43886223	43995989	-	LRPPRC	Y
chr2	44168874	44234646	+	PPM1B	Y
chr2	44275479	44321492	+	SLC3A1	Y
chr2	44317608	44361862	-	PREPL	Y
chr2	44361946	44772592	+	CAMKMT	Y
chr2	44921079	44939199	-	LINC01833	Y
chr2	44940153	44941878	-	SIX3-AS1	Y
chr2	44941701	44946071	+	SIX3	Y
chr2	45005181	45009452	-	SIX2	Y
chr2	45174340	45254941	-	LINC01121	Y
chr2	45388679	45611267	-	SRBD1	Y
chr2	45651674	46187990	+	PRKCE	Y
chr2	46297406	46386697	+	EPAS1	Y
chr2	46392292	46394167	-	LINC01820	Y
chr2	46429189	46441833	+	LINC02583	Y
chr2	46479564	46484425	+	TMEM247	Y
chr2	46511846	46542577	-	ATP6V1E2	Y
chr2	46542489	46584688	+	RHOQ	Y
chr2	46568256	46580238	-	RHOQ-AS1	Y
chr2	46580936	46617041	-	PIGF	Y
chr2	46617214	46630176	+	CRIPT	Y
chr2	46699294	46763128	+	SOCS5	Y
chr2	46816667	46822660	+	LINC01118	Y
chr2	46827863	46859006	+	LINC01119	Y
chr2	46901869	46941855	-	MCFD2	Y
chr2	46915865	47076123	+	TTC7A	Y
chr2	47086990	47155308	-	STPG4	Y
chr2	47160081	47176936	-	CALM2	Y
chr2	47192404	47345074	-	EPCAM-DT	Y
chr2	47335314	47335514	+	BCYRN1	Y
chr2	47369310	47387020	+	EPCAM	Y
chr2	47377674	47377770	+	MIR559	Y
chr2	47403066	47483228	+	MSH2	Y
chr2	47509289	47570985	-	KCNK12	Y
chr2	47527536	47529164	+	MSH2-OT1	Y
chr2	47783081	47806953	+	MSH6	Y
chr2	47806919	47906498	-	FBXO11	Y
chr2	48314298	48379295	+	FOXN2	Y
chr2	48440768	48515392	+	PPP1R21	Y
chr2	48529924	48776517	+	STON1-GTF2A1L	Y
chr2	48530153	48598513	+	STON1	Y
chr2	48617779	48679611	+	GTF2A1L	Y
chr2	48686773	48755724	-	LHCGR	Y
chr2	48962156	49154515	-	FSHR	Y
chr2	49059602	49059658	+	MIR548BA	Y
chr2	49918504	51032536	-	NRXN1	Y
chr2	50696171	50696262	-	MIR8485	Y
chr2	51032600	52407917	+	LOC730100	Y
chr2	52370647	52390070	+	LINC01867	Y
chr2	52702521	52702615	-	MIR4431	Y
chr2	53669979	53786953	-	ASB3	Y
chr2	53670315	53860033	-	GPR75-ASB3	Y
chr2	53767782	53775196	+	CHAC2	Y
chr2	53786930	53818819	+	ERLEC1	Y
chr2	53849121	53849205	-	MIR3682	Y
chr2	53852911	53859967	-	GPR75	Y
chr2	53864068	53970993	-	PSME4	Y
chr2	53971112	54305298	+	ACYP2	Y
chr2	54253177	54256229	-	TSPYL6	Y
chr2	54330883	54361579	+	C2orf73	Y
chr2	54456326	54671446	+	SPTBN1	Y
chr2	54529221	54529841	+	RPL23AP32	Y
chr2	54725011	54972020	+	EML6	Y
chr2	54972190	55137831	-	RTN4	Y
chr2	55172550	55232563	-	CLHC1	Y
chr2	55231902	55235853	+	RPS27A	Y
chr2	55234163	55234849	+	MIR4426	Y
chr2	55236595	55269231	-	MTIF2	Y
chr2	55282318	55284471	+	PRORSD1P	Y
chr2	55287841	55419856	-	CCDC88A	Y
chr2	55519594	55545080	+	CFAP36	Y
chr2	55547291	55617622	-	PPP4R3B	Y
chr2	55634060	55693844	-	PNPT1	Y
chr2	55865966	55923782	-	EFEMP1	Y
chr2	55963405	56047326	-	MIR217HG	Y
chr2	55982966	55983076	-	MIR217	Y
chr2	55988949	55989059	-	MIR216A	Y
chr2	56000713	56000795	-	MIR216B	Y
chr2	56074653	56090382	-	LINC01813	Y
chr2	56173533	56185770	-	LOC100129434	Y
chr2	56183989	56386172	+	CCDC85A	Y
chr2	57907650	58159920	+	VRK2	Y
chr2	58159242	58241380	-	FANCL	Y
chr2	58275876	58296548	+	LINC01795	Y
chr2	58520752	59063766	+	LINC01122	Y
chr2	59217707	59279400	+	LINC01793	Y
chr2	60359215	60391375	-	MIR4432HG	Y
chr2	60387361	60387445	-	MIR4432	Y
chr2	60450519	60553654	-	BCL11A	Y
chr2	60756267	60802086	+	PAPOLG	Y
chr2	60847759	60881314	-	LINC01185	Y
chr2	60881573	60931612	+	REL	Y
chr2	60940225	61018255	-	PUS10	Y
chr2	61017719	61051990	+	PEX13	Y
chr2	61065870	61138032	+	KIAA1841	Y
chr2	61141594	61144975	-	LOC339803	Y
chr2	61145067	61164829	+	C2orf74	Y
chr2	61177417	61188925	+	AHSA2P	Y
chr2	61187462	61471087	-	USP34	Y
chr2	61417243	61417377	-	SNORA70B	Y
chr2	61477848	61538356	-	XPO1	Y
chr2	61824847	61854060	-	FAM161A	Y
chr2	61868084	61888656	-	CCT4	Y
chr2	61888390	62141185	+	COMMD1	Y
chr2	62196114	62224731	+	B3GNT2	Y
chr2	62205825	62205917	+	MIR5192	Y
chr2	62500218	62506195	-	TMEM17	Y
chr2	62673877	63046486	+	EHBP1	Y
chr2	63043965	63048521	-	LOC100132215	Y
chr2	63049734	63057831	+	OTX1	Y
chr2	63117850	63119542	-	DBIL5P2	Y
chr2	63119558	63588477	-	WDPCP	Y
chr2	63588962	63607196	+	MDH1	Y
chr2	63840968	63891560	+	UGP2	Y
chr2	63892149	64019428	-	VPS54	Y
chr2	64092651	64144420	-	PELI1	Y
chr2	64185078	64205485	-	LINC00309	Y
chr2	64228400	64252531	+	LOC100507006	Y
chr2	64340746	64340848	-	MIR4433B	Y
chr2	64340758	64340839	+	MIR4433A	Y
chr2	64454161	64461379	+	LGALSL	Y
chr2	64486352	64500904	+	LINC01805	Y
chr2	64522188	64524155	-	LOC101927402	Y
chr2	64524304	64593004	+	AFTPH	Y
chr2	64525512	64525565	+	MIR4434	Y
chr2	64607311	64616482	+	LINC02579	Y
chr2	64631620	64653913	-	SERTAD2	Y
chr2	64846129	64863631	-	LINC01800	Y
chr2	64901839	64932447	-	LINC02245	Y
chr2	64988478	65023865	+	SLC1A4	Y
chr2	65056415	65087004	+	CEP68	Y
chr2	65086853	65130301	-	RAB1A	Y
chr2	65227694	65271256	+	ACTR2	Y
chr2	65310850	65432599	-	SPRED2	Y
chr2	66358248	66358328	-	MIR4778	Y
chr2	66383305	66392446	+	LINC01873	Y
chr2	66423342	66433470	-	MEIS1-AS3	Y
chr2	66435124	66573869	+	MEIS1	Y
chr2	66439094	66440330	-	MEIS1-AS2	Y
chr2	66574029	66695588	+	LINC01798	Y
chr2	66697029	66703227	-	LINC01797	Y
chr2	66904435	66971466	+	LINC01799	Y
chr2	66921510	66922490	-	LINC01628	Y
chr2	67086445	67289244	+	LINC01828	Y
chr2	67123356	67215319	-	LINC01829	Y
chr2	67213407	67244574	+	LOC101927661	Y
chr2	67397332	67412089	+	ETAA1	Y
chr2	67796053	67825562	-	LINC01812	Y
chr2	68041129	68063004	-	C1D	Y
chr2	68129804	68157527	-	WDR92	Y
chr2	68157829	68176238	+	PNO1	Y
chr2	68178856	68252532	-	PPP3R1	Y
chr2	68284170	68319949	-	CNRIP1	Y
chr2	68365281	68397453	+	PLEK	Y
chr2	68459421	68467294	-	FBXO48	Y
chr2	68467584	68580162	+	APLF	Y
chr2	68643578	68658249	+	PROKR1	Y
chr2	68734810	68826825	+	ARHGAP25	Y
chr2	68860908	68871397	-	BMP10	Y
chr2	68945231	68952893	-	GKN2	Y
chr2	68974635	68980976	+	GKN1	Y
chr2	69013178	69249327	+	ANTXR1	Y
chr2	69103681	69103755	+	MIR3126	Y
chr2	69319779	69387227	-	GFPT1	Y
chr2	69396125	69439567	-	NFU1	Y
chr2	69457996	69643739	-	AAK1	Y
chr2	69520044	69520171	-	SNORA36C	Y
chr2	69643807	69827112	+	ANXA4	Y
chr2	69789549	69798998	-	LOC107985770	Y
chr2	69829659	69881384	+	GMCL1	Y
chr2	69893955	69905236	+	SNRNP27	Y
chr2	69915040	69942944	+	MXD1	Y
chr2	69960090	69962265	-	ASPRV1	Y
chr2	69962262	70087015	-	PCBP1-AS1	Y
chr2	70087476	70089202	+	PCBP1	Y
chr2	70124035	70125316	-	LINC01816	Y
chr2	70149884	70191019	-	C2orf42	Y
chr2	70209443	70248793	-	TIA1	Y
chr2	70252917	70253005	-	MIR1285-2	Y
chr2	70258136	70281185	+	PCYOX1	Y
chr2	70281361	70293771	-	SNRPG	Y
chr2	70295975	70302067	-	FAM136A	Y
chr2	70447284	70553826	-	TGFA	Y
chr2	70467384	70481640	-	TGFA-IT1	Y
chr2	70656783	70768200	-	ADD2	Y
chr2	70777309	70790643	-	FIGLA	Y
chr2	70808644	70820599	-	CLEC4F	Y
chr2	70830210	70835816	-	CD207	Y
chr2	70887870	70889984	+	LINC01143	Y
chr2	70900575	70933445	+	VAX2	Y
chr2	70935899	70965431	+	ATP6V1B1	Y
chr2	70942012	70948611	-	ATP6V1B1-AS1	Y
chr2	70978444	70985499	+	ANKRD53	Y
chr2	70985941	70994873	-	TEX261	Y
chr2	71024074	71029930	+	OR7E91P	Y
chr2	71068295	71079808	+	NAGK	Y
chr2	71109686	71130229	-	MCEE	Y
chr2	71130633	71150101	+	MPHOSPH10	Y
chr2	71182737	71227103	-	PAIP2B	Y
chr2	71331754	71435061	+	ZNF638	Y
chr2	71453560	71686763	+	DYSF	Y
chr2	72129237	72147862	-	CYP26B1	Y
chr2	72175983	72826033	-	EXOC6B	Y
chr2	72887407	72892158	+	SPR	Y
chr2	72917518	72934891	+	EMX1	Y
chr2	72942035	73071712	-	SFXN5	Y
chr2	73073381	73112948	-	RAB11FIP5	Y
chr2	73202573	73212513	+	NOTO	Y
chr2	73214244	73227221	+	SMYD5	Y
chr2	73228005	73233284	-	PRADC1	Y
chr2	73234235	73253022	+	CCT7	Y
chr2	73254689	73284478	-	FBXO41	Y
chr2	73290928	73293548	-	EGR4	Y
chr2	73385757	73609919	+	ALMS1	Y
chr2	73457102	73459477	+	ALMS1-IT1	Y
chr2	73640722	73642422	-	NAT8	Y
chr2	73644918	73685567	+	ALMS1P1	Y
chr2	73700508	73701340	-	NAT8B	Y
chr2	73729836	73737406	-	TPRKB	Y
chr2	73762197	73780157	-	DUSP11	Y
chr2	73784188	73817148	+	C2orf78	Y
chr2	73828960	73873655	+	STAMBP	Y
chr2	73893007	73919864	+	ACTG2	Y
chr2	73926879	73958946	+	DGUOK	Y
chr2	73957967	73981439	-	DGUOK-AS1	Y
chr2	73984909	74108175	+	TET3	Y
chr2	74135399	74147912	-	BOLA3	Y
chr2	74147980	74152389	+	BOLA3-AS1	Y
chr2	74152527	74178879	-	MOB1A	Y
chr2	74198614	74217565	+	MTHFD2	Y
chr2	74216241	74343416	-	SLC4A5	Y
chr2	74361154	74391866	-	DCTN1	Y
chr2	74385502	74398668	+	DCTN1-AS1	Y
chr2	74414176	74421619	-	C2orf81	Y
chr2	74421729	74425755	+	WDR54	Y
chr2	74425834	74441937	-	RTKN	Y
chr2	74455022	74460891	+	INO80B-WBP1	Y
chr2	74455086	74457944	+	INO80B	Y
chr2	74458437	74460881	+	WBP1	Y
chr2	74461056	74465382	-	MOGS	Y
chr2	74471981	74472680	-	MRPL53	Y
chr2	74472831	74482998	-	CCDC142	Y
chr2	74483080	74494559	+	TTC31	Y
chr2	74497516	74503316	-	LBX2	Y
chr2	74502592	74505065	+	LBX2-AS1	Y
chr2	74505042	74507695	-	PCGF1	Y
chr2	74514449	74517148	+	TLX2	Y
chr2	74518130	74526231	-	DQX1	Y
chr2	74526651	74529706	-	AUP1	Y
chr2	74529404	74533556	+	HTRA2	Y
chr2	74532258	74553942	-	LOXL3	Y
chr2	74549019	74557551	+	DOK1	Y
chr2	74557882	74648338	-	M1AP	Y
chr2	74654227	74683854	+	SEMA4F	Y
chr2	74834126	74893358	+	HK2	Y
chr2	74909130	74938418	+	LINC01291	Y
chr2	74958642	74970128	+	POLE4	Y
chr2	75046462	75199520	-	TACR1	Y
chr2	75090811	75090914	+	MIR5000	Y
chr2	75492317	75569719	-	EVA1A	Y
chr2	75524067	75542706	+	LOC101927884	Y
chr2	75646782	75662206	+	MRPL19	Y
chr2	75662705	75710915	-	GCFC2	Y
chr2	76747723	77522433	-	LRRTM4	Y
chr2	76985964	77009788	+	LRRTM4-AS1	Y
chr2	77743695	78290731	-	LOC101927967	Y
chr2	77915933	77918008	+	LINC01851	Y
